sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB00247	antagonist	3363	DrugCentral;DrugBank	DrugHasTarget	DB00247	P34969
drugbank.DB00247	binder	3351	DrugCentral;DrugBank	DrugHasTarget	DB00247	P28222
drugbank.DB00247	binder	3355	DrugCentral;DrugBank	DrugHasTarget	DB00247	P30939
drugbank.DB00247	binder	3354	DrugCentral;DrugBank	DrugHasTarget	DB00247	P28566
drugbank.DB00248	agonist	1813	DrugCentral;DrugBank	DrugHasTarget	DB00248	P14416
drugbank.DB00248	agonist	3357	DrugCentral;DrugBank	DrugHasTarget	DB00248	P41595
drugbank.DB00248	agonist	1814	DrugCentral;DrugBank	DrugHasTarget	DB00248	P35462
drugbank.DB00248	agonist	3356	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28223
drugbank.DB00248	antagonist	151	DrugCentral;DrugBank	DrugHasTarget	DB00248	P18089
drugbank.DB00248	agonist	3352	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28221
drugbank.DB00248	agonist	1815	DrugCentral;DrugBank	DrugHasTarget	DB00248	P21917
drugbank.DB00248	antagonist	150	DrugCentral;DrugBank	DrugHasTarget	DB00248	P08913
drugbank.DB00248	agonist	3350	DrugCentral;DrugBank	DrugHasTarget	DB00248	P08908
drugbank.DB00248	antagonist	152	DrugCentral;DrugBank	DrugHasTarget	DB00248	P18825
drugbank.DB00248	agonist	1816	DrugCentral;DrugBank	DrugHasTarget	DB00248	P21918
drugbank.DB00248	agonist	1812	DrugCentral;DrugBank	DrugHasTarget	DB00248	P21728
drugbank.DB00248	agonist	3351	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28222
drugbank.DB00248	agonist	3358	DrugCentral;DrugBank	DrugHasTarget	DB00248	P28335
drugbank.DB00248	binder	148	DrugCentral;DrugBank	DrugHasTarget	DB00248	P35348
drugbank.DB00248	binder	147	DrugCentral;DrugBank	DrugHasTarget	DB00248	P35368
drugbank.DB00248	binder	146	DrugCentral;DrugBank	DrugHasTarget	DB00248	P25100
drugbank.DB00250	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00250	P0C0X1
drugbank.DB00251	antagonist		DrugCentral;DrugBank	DrugHasTarget	DB00251	P10613
drugbank.DB00252	inhibitor	6331	DrugCentral;DrugBank	DrugHasTarget	DB00252	Q14524
drugbank.DB00252	inhibitor	6323	DrugCentral;DrugBank	DrugHasTarget	DB00252	P35498
drugbank.DB00252		6328	DrugCentral;DrugBank	DrugHasTarget	DB00252	Q9NY46
drugbank.DB00253	agonist	2908	DrugCentral;DrugBank	DrugHasTarget	DB00253	P04150
drugbank.DB00255	agonist	2099	DrugCentral;DrugBank	DrugHasTarget	DB00255	P03372
drugbank.DB00255	agonist	2104	DrugCentral;DrugBank	DrugHasTarget	DB00255	P62508
drugbank.DB00255	agonist	2100	DrugCentral;DrugBank	DrugHasTarget	DB00255	Q92731
drugbank.DB00255		2103	DrugCentral;DrugBank	DrugHasTarget	DB00255	O95718
drugbank.DB00255		8856	DrugCentral;DrugBank	DrugHasTarget	DB00255	O75469
drugbank.DB00257	antagonist;inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00257	P10613
drugbank.DB00257	inhibitor	3783	DrugCentral;DrugBank	DrugHasTarget	DB00257	O15554
drugbank.DB00257	activator	8856	DrugCentral;DrugBank	DrugHasTarget	DB00257	O75469
drugbank.DB00259	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00259	P0AC13
drugbank.DB00261	inhibitor	5139	DrugCentral;DrugBank	DrugHasTarget	DB00261	Q14432
drugbank.DB00262	inhibitor	2936	DrugCentral;DrugBank	DrugHasTarget	DB00262	P00390
drugbank.DB00263	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00263	P0AC13
drugbank.DB00264	antagonist	153	DrugCentral;DrugBank	DrugHasTarget	DB00264	P08588
drugbank.DB00264	antagonist	154	DrugCentral;DrugBank	DrugHasTarget	DB00264	P07550
drugbank.DB00266	inhibitor	79001	DrugCentral;DrugBank	DrugHasTarget	DB00266	Q9BQB6
drugbank.DB00266	inhibitor	1728	DrugCentral;DrugBank	DrugHasTarget	DB00266	P15559
drugbank.DB00267	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00267	P0AD68
drugbank.DB00268	agonist	1814	DrugCentral;DrugBank	DrugHasTarget	DB00268	P35462
drugbank.DB00268	agonist	1815	DrugCentral;DrugBank	DrugHasTarget	DB00268	P21917
drugbank.DB00268	antagonist	150	DrugCentral;DrugBank	DrugHasTarget	DB00268	P08913
drugbank.DB00268	antagonist	151	DrugCentral;DrugBank	DrugHasTarget	DB00268	P18089
drugbank.DB00268	antagonist	152	DrugCentral;DrugBank	DrugHasTarget	DB00268	P18825
drugbank.DB00268	agonist	1813	DrugCentral;DrugBank	DrugHasTarget	DB00268	P14416
drugbank.DB00269	agonist	2099	DrugCentral;DrugBank	DrugHasTarget	DB00269	P03372
drugbank.DB00270	inhibitor	775	DrugCentral;DrugBank	DrugHasTarget	DB00270	Q13936
drugbank.DB00270	inhibitor	8912	DrugCentral;DrugBank	DrugHasTarget	DB00270	O95180
drugbank.DB00270	inhibitor	776	DrugCentral;DrugBank	DrugHasTarget	DB00270	Q01668
drugbank.DB00272	agonist	3274	DrugCentral;DrugBank	DrugHasTarget	DB00272	P25021
drugbank.DB00273	agonist	2554	DrugCentral;DrugBank	DrugHasTarget	DB00273	P14867
drugbank.DB00273	inhibitor	6323	DrugCentral;DrugBank	DrugHasTarget	DB00273	P35498
drugbank.DB00273	antagonist	2897	DrugCentral;DrugBank	DrugHasTarget	DB00273	P39086
drugbank.DB00273	inhibitor	760	DrugCentral;DrugBank	DrugHasTarget	DB00273	P00918
drugbank.DB00273	inhibitor	762	DrugCentral;DrugBank	DrugHasTarget	DB00273	P22748
drugbank.DB00273		2561	DrugCentral	DrugHasTarget	DB00273	P47870
drugbank.DB00273		2566	DrugCentral	DrugHasTarget	DB00273	P18507
drugbank.DB00273	inhibitor	759	DrugCentral;DrugBank	DrugHasTarget	DB00273	P00915
drugbank.DB00273		2890	DrugCentral	DrugHasTarget	DB00273	P42261
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P02918
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P02919
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P0AD68
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P0AEB2
drugbank.DB00274	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00274	P08506
drugbank.DB00275	antagonist	185	DrugCentral;DrugBank	DrugHasTarget	DB00275	P30556
drugbank.DB00276	inhibitor	7153	DrugCentral;DrugBank	DrugHasTarget	DB00276	P11388
drugbank.DB00276	inhibitor	3757	DrugCentral;DrugBank	DrugHasTarget	DB00276	Q12809
drugbank.DB00278	inhibitor	2147	DrugCentral;DrugBank	DrugHasTarget	DB00278	P00734
drugbank.DB00279	agonist	7067	DrugCentral;DrugBank	DrugHasTarget	DB00279	P10827
drugbank.DB00279	agonist	7068	DrugCentral;DrugBank	DrugHasTarget	DB00279	P10828
drugbank.DB00279	antagonist	5111	DrugCentral;DrugBank	DrugHasTarget	DB00279	P12004
drugbank.DB00280	inhibitor	6331	DrugCentral;DrugBank	DrugHasTarget	DB00280	Q14524
drugbank.DB00280	antagonist	1128	DrugCentral;DrugBank	DrugHasTarget	DB00280	P11229
drugbank.DB00280	antagonist	1129	DrugCentral;DrugBank	DrugHasTarget	DB00280	P08172
drugbank.DB00280	antagonist	1131	DrugCentral;DrugBank	DrugHasTarget	DB00280	P20309
drugbank.DB00280	inhibitor	3757	DrugCentral;DrugBank	DrugHasTarget	DB00280	Q12809
drugbank.DB00281	inhibitor	6336	DrugCentral;DrugBank	DrugHasTarget	DB00281	Q9Y5Y9
drugbank.DB00281	inhibitor	6335	DrugCentral;DrugBank	DrugHasTarget	DB00281	Q15858
drugbank.DB00281	inhibitor	6331	DrugCentral;DrugBank	DrugHasTarget	DB00281	Q14524
drugbank.DB00281		6329	DrugCentral;DrugBank	DrugHasTarget	DB00281	P35499
drugbank.DB00282	inhibitor	2224	DrugCentral;DrugBank	DrugHasTarget	DB00282	P14324
drugbank.DB00283	antagonist	3269	DrugCentral;DrugBank	DrugHasTarget	DB00283	P35367
drugbank.DB00284	inhibitor	8972	DrugCentral;DrugBank	DrugHasTarget	DB00284	O43451
drugbank.DB00284	inhibitor	279	DrugCentral;DrugBank	DrugHasTarget	DB00284	P04746
drugbank.DB00284	inhibitor	2548	DrugCentral;DrugBank	DrugHasTarget	DB00284	P10253
drugbank.DB00284	inhibitor	6476	DrugCentral;DrugBank	DrugHasTarget	DB00284	P14410
drugbank.DB00285	inhibitor	6532	DrugCentral;DrugBank	DrugHasTarget	DB00285	P31645
drugbank.DB00285	inhibitor	6530	DrugCentral;DrugBank	DrugHasTarget	DB00285	P23975
drugbank.DB00285	inhibitor	6531	DrugCentral;DrugBank	DrugHasTarget	DB00285	Q01959
drugbank.DB00286	agonist	2099	DrugCentral;DrugBank	DrugHasTarget	DB00286	P03372
drugbank.DB00286	agonist	2100	DrugCentral;DrugBank	DrugHasTarget	DB00286	Q92731
drugbank.DB00287	agonist	5737	DrugCentral;DrugBank	DrugHasTarget	DB00287	P43088
drugbank.DB00288	agonist	2908	DrugCentral;DrugBank	DrugHasTarget	DB00288	P04150
drugbank.DB00289	inhibitor	6530	DrugCentral;DrugBank	DrugHasTarget	DB00289	P23975
drugbank.DB00289	binder	6532	DrugCentral;DrugBank	DrugHasTarget	DB00289	P31645
drugbank.DB00289	inhibitor	3760	DrugCentral;DrugBank	DrugHasTarget	DB00289	P48549
drugbank.DB00292	agonist;positive allosteric modulator	2554	DrugCentral;DrugBank	DrugHasTarget	DB00292	P14867
drugbank.DB00292	positive allosteric modulator	2555	DrugCentral;DrugBank	DrugHasTarget	DB00292	P47869
drugbank.DB00292	positive allosteric modulator	2561	DrugCentral;DrugBank	DrugHasTarget	DB00292	P47870
drugbank.DB00292	positive allosteric modulator	2566	DrugCentral;DrugBank	DrugHasTarget	DB00292	P18507
drugbank.DB00293	inhibitor	7298	DrugCentral;DrugBank	DrugHasTarget	DB00293	P04818
drugbank.DB00294	agonist	5241	DrugCentral;DrugBank	DrugHasTarget	DB00294	P06401
drugbank.DB00294		2099	DrugCentral	DrugHasTarget	DB00294	P03372
drugbank.DB00295	agonist	4988	DrugCentral;DrugBank	DrugHasTarget	DB00295	P35372
drugbank.DB00295	agonist	4986	DrugCentral;DrugBank	DrugHasTarget	DB00295	P41145
drugbank.DB00295	agonist	4985	DrugCentral;DrugBank	DrugHasTarget	DB00295	P41143
drugbank.DB00296	inhibitor	6336	DrugCentral;DrugBank	DrugHasTarget	DB00296	Q9Y5Y9
drugbank.DB00297	other/unknown	5731	DrugCentral;DrugBank	DrugHasTarget	DB00297	P34995
drugbank.DB00298	antagonist	148	DrugCentral;DrugBank	DrugHasTarget	DB00298	P35348
drugbank.DB00298	antagonist	146	DrugCentral;DrugBank	DrugHasTarget	DB00298	P25100
drugbank.DB00298	antagonist	147	DrugCentral;DrugBank	DrugHasTarget	DB00298	P35368
drugbank.DB00299	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00299	P04293
drugbank.DB00300	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00300	Q72547
drugbank.DB00301	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00301	Q8XJ01
drugbank.DB00302	inhibitor	5340	DrugCentral;DrugBank	DrugHasTarget	DB00302	P00747
drugbank.DB00303	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00303	P24228
drugbank.DB00303	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00303	P02918
drugbank.DB00303	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00303	P02919
drugbank.DB00304	agonist	5241	DrugCentral;DrugBank	DrugHasTarget	DB00304	P06401
drugbank.DB00306	potentiator;positive allosteric modulator	2554	DrugCentral;DrugBank	DrugHasTarget	DB00306	P14867
drugbank.DB00306	potentiator;positive allosteric modulator	2555	DrugCentral;DrugBank	DrugHasTarget	DB00306	P47869
drugbank.DB00306	potentiator;positive allosteric modulator	2556	DrugCentral;DrugBank	DrugHasTarget	DB00306	P34903
drugbank.DB00306	potentiator;positive allosteric modulator	2557	DrugCentral;DrugBank	DrugHasTarget	DB00306	P48169
drugbank.DB00306	potentiator;positive allosteric modulator	2558	DrugCentral;DrugBank	DrugHasTarget	DB00306	P31644
drugbank.DB00306	potentiator;positive allosteric modulator	2559	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q16445
drugbank.DB00306	positive allosteric modulator	2560	DrugCentral;DrugBank	DrugHasTarget	DB00306	P18505
drugbank.DB00306	positive allosteric modulator	2561	DrugCentral;DrugBank	DrugHasTarget	DB00306	P47870
drugbank.DB00306	positive allosteric modulator	2562	DrugCentral;DrugBank	DrugHasTarget	DB00306	P28472
drugbank.DB00306	positive allosteric modulator	2563	DrugCentral;DrugBank	DrugHasTarget	DB00306	O14764
drugbank.DB00306	positive allosteric modulator	2564	DrugCentral;DrugBank	DrugHasTarget	DB00306	P78334
drugbank.DB00306	positive allosteric modulator	2565	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q8N1C3
drugbank.DB00306	positive allosteric modulator	2566	DrugCentral;DrugBank	DrugHasTarget	DB00306	P18507
drugbank.DB00306	positive allosteric modulator	2567	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q99928
drugbank.DB00306	positive allosteric modulator	2568	DrugCentral;DrugBank	DrugHasTarget	DB00306	O00591
drugbank.DB00306	positive allosteric modulator	55879	DrugCentral;DrugBank	DrugHasTarget	DB00306	Q9UN88
drugbank.DB00307	agonist	6256	DrugCentral;DrugBank	DrugHasTarget	DB00307	P19793
drugbank.DB00307	agonist	6257	DrugCentral;DrugBank	DrugHasTarget	DB00307	P28702
drugbank.DB00307	agonist	6258	DrugCentral;DrugBank	DrugHasTarget	DB00307	P48443
drugbank.DB00308	inhibitor	3757	DrugCentral;DrugBank	DrugHasTarget	DB00308	Q12809
drugbank.DB00310	inhibitor	759	DrugCentral;DrugBank	DrugHasTarget	DB00310	P00915
drugbank.DB00311	inhibitor	759	DrugCentral;DrugBank	DrugHasTarget	DB00311	P00915
drugbank.DB00311	inhibitor	760	DrugCentral;DrugBank	DrugHasTarget	DB00311	P00918
drugbank.DB00311	inhibitor	762	DrugCentral;DrugBank	DrugHasTarget	DB00311	P22748
drugbank.DB00311	inhibitor	766	DrugCentral;DrugBank	DrugHasTarget	DB00311	P43166
drugbank.DB00311	inhibitor	761	DrugCentral;DrugBank	DrugHasTarget	DB00311	P07451
drugbank.DB00312	potentiator;positive allosteric modulator	2554	DrugCentral;DrugBank	DrugHasTarget	DB00312	P14867
drugbank.DB00312	potentiator;positive allosteric modulator	2555	DrugCentral;DrugBank	DrugHasTarget	DB00312	P47869
drugbank.DB00312	positive allosteric modulator	2561	DrugCentral;DrugBank	DrugHasTarget	DB00312	P47870
drugbank.DB00312	positive allosteric modulator	2562	DrugCentral;DrugBank	DrugHasTarget	DB00312	P28472
drugbank.DB00312	positive allosteric modulator	2566	DrugCentral;DrugBank	DrugHasTarget	DB00312	P18507
drugbank.DB00313	inhibitor	7915	DrugCentral;DrugBank	DrugHasTarget	DB00313	P51649
drugbank.DB00313	inhibitor	3066	DrugCentral;DrugBank	DrugHasTarget	DB00313	Q92769
drugbank.DB00315	agonist	3351	DrugCentral;DrugBank	DrugHasTarget	DB00315	P28222
drugbank.DB00315	agonist	3352	DrugCentral;DrugBank	DrugHasTarget	DB00315	P28221
drugbank.DB00315	agonist	3355	DrugCentral;DrugBank	DrugHasTarget	DB00315	P30939
drugbank.DB00315	agonist	3350	DrugCentral;DrugBank	DrugHasTarget	DB00315	P08908
drugbank.DB00316	inhibitor	5743	DrugCentral;DrugBank	DrugHasTarget	DB00316	P35354
drugbank.DB00316	activator	7442	DrugCentral;DrugBank	DrugHasTarget	DB00316	Q8NER1
drugbank.DB00317	antagonist	1956	DrugCentral;DrugBank	DrugHasTarget	DB00317	P00533
drugbank.DB00318	agonist	4988	DrugCentral;DrugBank	DrugHasTarget	DB00318	P35372
drugbank.DB00318	agonist	4986	DrugCentral;DrugBank	DrugHasTarget	DB00318	P41145
drugbank.DB00318	agonist	4985	DrugCentral;DrugBank	DrugHasTarget	DB00318	P41143
drugbank.DB00320	agonist	3352	DrugCentral;DrugBank	DrugHasTarget	DB00320	P28221
drugbank.DB00320	agonist	3351	DrugCentral;DrugBank	DrugHasTarget	DB00320	P28222
drugbank.DB00320	agonist	150	DrugCentral;DrugBank	DrugHasTarget	DB00320	P08913
drugbank.DB00320	agonist	3357	DrugCentral;DrugBank	DrugHasTarget	DB00320	P41595
drugbank.DB00321	inhibitor	6530	DrugCentral;DrugBank	DrugHasTarget	DB00321	P23975
drugbank.DB00321	inhibitor	6532	DrugCentral;DrugBank	DrugHasTarget	DB00321	P31645
drugbank.DB00321	antagonist	3356	DrugCentral;DrugBank	DrugHasTarget	DB00321	P28223
drugbank.DB00321	inhibitor;inducer	3350	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08908
drugbank.DB00321	agonist;activator	4914	DrugCentral;DrugBank	DrugHasTarget	DB00321	P04629
drugbank.DB00321	antagonist;inhibitor	148	DrugCentral;DrugBank	DrugHasTarget	DB00321	P35348
drugbank.DB00321	antagonist	146	DrugCentral;DrugBank	DrugHasTarget	DB00321	P25100
drugbank.DB00321	antagonist;agonist	150	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08913
drugbank.DB00321	antagonist	3269	DrugCentral;DrugBank	DrugHasTarget	DB00321	P35367
drugbank.DB00321	blocker	3274	DrugCentral;DrugBank	DrugHasTarget	DB00321	P25021
drugbank.DB00321	binder	59340	DrugCentral;DrugBank	DrugHasTarget	DB00321	Q9H3N8
drugbank.DB00321	agonist	10280	DrugCentral;DrugBank	DrugHasTarget	DB00321	Q99720
drugbank.DB00321	antagonist	3358	DrugCentral;DrugBank	DrugHasTarget	DB00321	P28335
drugbank.DB00321	antagonist	3363	DrugCentral;DrugBank	DrugHasTarget	DB00321	P34969
drugbank.DB00321	antagonist	3362	DrugCentral;DrugBank	DrugHasTarget	DB00321	P50406
drugbank.DB00321	antagonist		DrugCentral;DrugBank	DrugHasTarget	DB00321	P08909
drugbank.DB00321	ligand	1128	DrugCentral;DrugBank	DrugHasTarget	DB00321	P11229
drugbank.DB00321	ligand	1129	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08172
drugbank.DB00321	ligand	1131	DrugCentral;DrugBank	DrugHasTarget	DB00321	P20309
drugbank.DB00321	ligand	1132	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08173
drugbank.DB00321	ligand	1133	DrugCentral;DrugBank	DrugHasTarget	DB00321	P08912
drugbank.DB00322		7298	DrugCentral;DrugBank	DrugHasTarget	DB00322	P04818
drugbank.DB00323	inhibitor	1312	DrugCentral;DrugBank	DrugHasTarget	DB00323	P21964
drugbank.DB00324	agonist	2908	DrugCentral;DrugBank	DrugHasTarget	DB00324	P04150
drugbank.DB00325	agonist	4881	DrugCentral;DrugBank	DrugHasTarget	DB00325	P16066
drugbank.DB00327	agonist	4988	DrugCentral;DrugBank	DrugHasTarget	DB00327	P35372
drugbank.DB00327	partial agonist	4985	DrugCentral;DrugBank	DrugHasTarget	DB00327	P41143
drugbank.DB00327	agonist	4986	DrugCentral;DrugBank	DrugHasTarget	DB00327	P41145
drugbank.DB00328	inhibitor	5742	DrugCentral;DrugBank	DrugHasTarget	DB00328	P23219
drugbank.DB00328	inhibitor	5743	DrugCentral;DrugBank	DrugHasTarget	DB00328	P35354
drugbank.DB00328	activator	5468	DrugCentral;DrugBank	DrugHasTarget	DB00328	P37231
drugbank.DB00328	inhibitor	2739	DrugCentral;DrugBank	DrugHasTarget	DB00328	Q04760
drugbank.DB00328	other/unknown	11251	DrugCentral;DrugBank	DrugHasTarget	DB00328	Q9Y5Y4
drugbank.DB00328	inhibitor	8644	DrugCentral;DrugBank	DrugHasTarget	DB00328	P42330
drugbank.DB00330	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00330	P9WNL5
drugbank.DB00330	inhibitor		DrugCentral;DrugBank	DrugHasTarget	DB00330	P9WNL9
drugbank.DB00331	inducer;activator	5564	DrugCentral;DrugBank	DrugHasTarget	DB00331	Q9Y478
drugbank.DB00332	antagonist	1128	DrugCentral;DrugBank	DrugHasTarget	DB00332	P11229
drugbank.DB00332	antagonist	1129	DrugCentral;DrugBank	DrugHasTarget	DB00332	P08172
drugbank.DB00332	antagonist	1131	DrugCentral;DrugBank	DrugHasTarget	DB00332	P20309
drugbank.DB00333	agonist	4988	DrugCentral;DrugBank	DrugHasTarget	DB00333	P35372
drugbank.DB00333	antagonist	116443	DrugCentral;DrugBank	DrugHasTarget	DB00333	Q8TCU5
drugbank.DB00333		57053	DrugCentral	DrugHasTarget	DB00333	Q9GZZ6
drugbank.DB00333	agonist	4985	DrugCentral;DrugBank	DrugHasTarget	DB00333	P41143
drugbank.DB00334	antagonist	3356	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28223
drugbank.DB00334	antagonist	1813	DrugCentral;DrugBank	DrugHasTarget	DB00334	P14416
drugbank.DB00334	antagonist	1812	DrugCentral;DrugBank	DrugHasTarget	DB00334	P21728
drugbank.DB00334	antagonist	1816	DrugCentral;DrugBank	DrugHasTarget	DB00334	P21918
drugbank.DB00334	antagonist	1814	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35462
drugbank.DB00334	antagonist	1815	DrugCentral;DrugBank	DrugHasTarget	DB00334	P21917
drugbank.DB00334	antagonist	3358	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28335
drugbank.DB00334	antagonist	3359	DrugCentral;DrugBank	DrugHasTarget	DB00334	P46098
drugbank.DB00334	antagonist	3362	DrugCentral;DrugBank	DrugHasTarget	DB00334	P50406
drugbank.DB00334	antagonist	3269	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35367
drugbank.DB00334	antagonist	148	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35348
drugbank.DB00334	antagonist	147	DrugCentral;DrugBank	DrugHasTarget	DB00334	P35368
drugbank.DB00334	antagonist	1128	DrugCentral;DrugBank	DrugHasTarget	DB00334	P11229
drugbank.DB00334	antagonist	1129	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08172
drugbank.DB00334	antagonist	1131	DrugCentral;DrugBank	DrugHasTarget	DB00334	P20309
drugbank.DB00334	antagonist	1132	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08173
drugbank.DB00334	inhibitor	153	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08588
drugbank.DB00334	inhibitor	154	DrugCentral;DrugBank	DrugHasTarget	DB00334	P07550
drugbank.DB00334	inhibitor	3350	DrugCentral;DrugBank	DrugHasTarget	DB00334	P08908
drugbank.DB00334	inhibitor	3351	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28222
drugbank.DB00334	inhibitor	3352	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28221
drugbank.DB00334	inhibitor	3354	DrugCentral;DrugBank	DrugHasTarget	DB00334	P28566
drugbank.DB00334	inhibitor	3355	DrugCentral;DrugBank	DrugHasTarget	DB00334	P30939
drugbank.DB00335	antagonist	153	DrugCentral;DrugBank	DrugHasTarget	DB00335	P08588
drugbank.DB00335	antagonist	154	DrugCentral;DrugBank	DrugHasTarget	DB00335	P07550
drugbank.DB00337	potentiator	2280	DrugCentral;DrugBank	DrugHasTarget	DB00337	P62942
drugbank.DB00338	inhibitor	495	DrugCentral;DrugBank	DrugHasTarget	DB00338	P20648
drugbank.DB00340	antagonist	1128	DrugCentral;DrugBank	DrugHasTarget	DB00340	P11229
drugbank.DB00341	antagonist	3269	DrugCentral;DrugBank	DrugHasTarget	DB00341	P35367
drugbank.DB00342	antagonist	3269	DrugCentral;DrugBank	DrugHasTarget	DB00342	P35367
drugbank.DB00342	inhibitor	3757	DrugCentral;DrugBank	DrugHasTarget	DB00342	Q12809
drugbank.DB00342	binder	1128	DrugCentral;DrugBank	DrugHasTarget	DB00342	P11229
drugbank.DB00343	blocker	786	DrugCentral;DrugBank	DrugHasTarget	DB00343	Q06432
drugbank.DB00343	blocker	775	DrugCentral;DrugBank	DrugHasTarget	DB00343	Q13936
drugbank.DB00344	inhibitor	6530	DrugCentral;DrugBank	DrugHasTarget	DB00344	P23975
drugbank.DB00344	inhibitor	6532	DrugCentral;DrugBank	DrugHasTarget	DB00344	P31645
drugbank.DB00346	antagonist	148	DrugCentral;DrugBank	DrugHasTarget	DB00346	P35348
drugbank.DB00346	antagonist	147	DrugCentral;DrugBank	DrugHasTarget	DB00346	P35368
drugbank.DB00346	antagonist	146	DrugCentral;DrugBank	DrugHasTarget	DB00346	P25100
drugbank.DB00347	inhibitor	8913	DrugCentral;DrugBank	DrugHasTarget	DB00347	O43497
drugbank.DB00348	inhibitor	3242	DrugCentral;DrugBank	DrugHasTarget	DB00348	P32754
drugbank.DB00349	positive allosteric modulator;ligand	2554	DrugCentral;DrugBank	DrugHasTarget	DB00349	P14867
drugbank.DB00349	positive allosteric modulator	2561	DrugCentral;DrugBank	DrugHasTarget	DB00349	P47870
drugbank.DB00349	positive allosteric modulator;ligand	2566	DrugCentral;DrugBank	DrugHasTarget	DB00349	P18507
